
[Section two lines]
s2.time = 1
score = 1
life = 1

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = -0.05,0.1
p2.pos = 0.25,0.2
p3.pos = -0.05,0.3
s1.time = 160
s1.name = "enemy_slim_slight_down_right"
s1.frequency = 1
s2.time = 1
power = 1
life = 1

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = -0.05,0.15
p2.pos = 0.25,0.25
p3.pos = -0.05,0.35
s1.time = 160
s1.name = "enemy_slim_slight_down_right"
s1.frequency = 1
s2.time = 1
score = 1
life = 1

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = -0.05,0.2
p2.pos = 0.25,0.3
p3.pos = -0.05,0.4
s1.time = 160
s1.name = "enemy_slim_slight_down_right"
s1.frequency = 1
s2.time = 1
power = 1
life = 1

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = -0.05,0.25
p2.pos = 0.25,0.35
p3.pos = -0.05,0.45
s1.time = 160
s1.name = "enemy_slim_slight_down_right"
s1.frequency = 1
s2.time = 1
score = 1
life = 1

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = -0.05,0.3
p2.pos = 0.25,0.4
p3.pos = -0.05,0.5
s1.time = 160
s1.name = "enemy_slim_slight_down_right"
s1.frequency = 1
s2.time = 1
power = 1
life = 1

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = -0.05,0.35
p2.pos = 0.25,0.45
p3.pos = -0.05,0.55
s1.time = 160
s1.name = "enemy_slim_slight_down_right"
s1.frequency = 1
s2.time = 1
score = 1
life = 1

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = -0.05,0.4
p2.pos = 0.25,0.5
p3.pos = -0.05,0.6
s1.time = 160
s1.name = "enemy_slim_slight_down_right"
s1.frequency = 1
s2.time = 1
power = 1
life = 1

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = -0.05,0.45
p2.pos = 0.25,0.55
p3.pos = -0.05,0.65
s1.time = 160
s1.name = "enemy_slim_slight_down_right"
s1.frequency = 1
s2.time = 1
score = 1
life = 1

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = -0.05,0.5
p2.pos = 0.25,0.6
p3.pos = -0.05,0.7
s1.time = 160
s1.name = "enemy_slim_slight_down_right"
s1.frequency = 1
s2.time = 1
power = 1
life = 1

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = -0.05,0.55
p2.pos = 0.25,0.65
p3.pos = -0.05,0.75
s1.time = 160
s1.name = "enemy_slim_slight_down_right"
s1.frequency = 1
s2.time = 1
score = 1
life = 1

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = -0.05,0.6
p2.pos = 0.25,0.7
p3.pos = -0.05,0.8
s1.time = 160
s1.name = "enemy_slim_slight_down_right"
s1.frequency = 1
s2.time = 1
power = 1
life = 1

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = -0.05,0.65
p2.pos = 0.25,0.75
p3.pos = -0.05,0.85
s1.time = 160
s1.name = "enemy_slim_slight_down_right"
s1.frequency = 1
s2.time = 1
score = 1
life = 1

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = -0.05,0.7
p2.pos = 0.25,0.8
p3.pos = -0.05,0.9
s1.time = 160
s1.name = "enemy_slim_slight_down_right"
s1.frequency = 1
s2.time = 1
power = 1
life = 1

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = -0.05,0.75
p2.pos = 0.25,0.85
p3.pos = -0.05,0.95
s1.time = 160
s1.name = "enemy_slim_slight_down_right"
s1.frequency = 1
s2.time = 1
score = 1
life = 1

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = -0.05,0.8
p2.pos = 0.25,0.9
p3.pos = -0.05,1.0
s1.time = 160
s1.name = "enemy_slim_slight_down_right"
s1.frequency = 1
s2.time = 1
power = 1
life = 1

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = -0.05,0.85
p2.pos = 0.25,0.95
p3.pos = -0.05,1.05
s1.time = 160
s1.name = "enemy_slim_slight_down_right"
s1.frequency = 1
s2.time = 1
score = 1
life = 1

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = -0.05,0.9
p2.pos = 0.25,1.0
p3.pos = -0.05,1.1
s1.time = 160
s1.name = "enemy_slim_slight_down_right"
s1.frequency = 1
s2.time = 1
power = 1
life = 1

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = -0.05,0.95
p2.pos = 0.25,1.05
p3.pos = -0.05,1.15
s1.time = 160
s1.name = "enemy_slim_slight_down_right"
s1.frequency = 1
s2.time = 1
score = 1
life = 1



[Enemy 1]
time = 0
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 1.05,0.0
p2.pos = 0.75,0.1
p3.pos = 1.05,0.2
s1.time = 160
s1.name = "enemy_slim_slight_down_left"
s1.frequency = 1
s2.time = 1
power = 1
life = 1

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 1.05,0.05
p2.pos = 0.75,0.15
p3.pos = 1.05,0.25
s1.time = 160
s1.name = "enemy_slim_slight_down_left"
s1.frequency = 1
s2.time = 1
score = 1
life = 1

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 1.05,0.1
p2.pos = 0.75,0.2
p3.pos = 1.05,0.3
s1.time = 160
s1.name = "enemy_slim_slight_down_left"
s1.frequency = 1
s2.time = 1
power = 1
life = 1

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 1.05,0.15
p2.pos = 0.75,0.25
p3.pos = 1.05,0.35
s1.time = 160
s1.name = "enemy_slim_slight_down_left"
s1.frequency = 1
s2.time = 1
score = 1
life = 1

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 1.05,0.2
p2.pos = 0.75,0.3
p3.pos = 1.05,0.4
s1.time = 160
s1.name = "enemy_slim_slight_down_left"
s1.frequency = 1
s2.time = 1
power = 1
life = 1

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 1.05,0.25
p2.pos = 0.75,0.35
p3.pos = 1.05,0.45
s1.time = 160
s1.name = "enemy_slim_slight_down_left"
s1.frequency = 1
s2.time = 1
score = 1
life = 1

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 1.05,0.3
p2.pos = 0.75,0.4
p3.pos = 1.05,0.5
s1.time = 160
s1.name = "enemy_slim_slight_down_left"
s1.frequency = 1
s2.time = 1
power = 1
life = 1

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 1.05,0.35
p2.pos = 0.75,0.45
p3.pos = 1.05,0.55
s1.time = 160
s1.name = "enemy_slim_slight_down_left"
s1.frequency = 1
s2.time = 1
score = 1
life = 1

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 1.05,0.4
p2.pos = 0.75,0.5
p3.pos = 1.05,0.6
s1.time = 160
s1.name = "enemy_slim_slight_down_left"
s1.frequency = 1
s2.time = 1
power = 1
life = 1

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 1.05,0.45
p2.pos = 0.75,0.55
p3.pos = 1.05,0.65
s1.time = 160
s1.name = "enemy_slim_slight_down_left"
s1.frequency = 1
s2.time = 1
score = 1
life = 1

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 1.05,0.5
p2.pos = 0.75,0.6
p3.pos = 1.05,0.7
s1.time = 160
s1.name = "enemy_slim_slight_down_left"
s1.frequency = 1
s2.time = 1
power = 1
life = 1

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 1.05,0.55
p2.pos = 0.75,0.65
p3.pos = 1.05,0.75
s1.time = 160
s1.name = "enemy_slim_slight_down_left"
s1.frequency = 1
s2.time = 1
score = 1
life = 1

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 1.05,0.6
p2.pos = 0.75,0.7
p3.pos = 1.05,0.8
s1.time = 160
s1.name = "enemy_slim_slight_down_left"
s1.frequency = 1
s2.time = 1
power = 1
life = 1

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 1.05,0.65
p2.pos = 0.75,0.75
p3.pos = 1.05,0.85
s1.time = 160
s1.name = "enemy_slim_slight_down_left"
s1.frequency = 1
s2.time = 1
score = 1
life = 1

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 1.05,0.7
p2.pos = 0.75,0.8
p3.pos = 1.05,0.9
s1.time = 160
s1.name = "enemy_slim_slight_down_left"
s1.frequency = 1
s2.time = 1
power = 1
life = 1

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 1.05,0.75
p2.pos = 0.75,0.85
p3.pos = 1.05,0.95
s1.time = 160
s1.name = "enemy_slim_slight_down_left"
s1.frequency = 1
s2.time = 1
score = 1
life = 1

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 1.05,0.8
p2.pos = 0.75,0.9
p3.pos = 1.05,1.0
s1.time = 160
s1.name = "enemy_slim_slight_down_left"
s1.frequency = 1
s2.time = 1
power = 1
life = 1

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 1.05,0.85
p2.pos = 0.75,0.95
p3.pos = 1.05,1.05
s1.time = 160
s1.name = "enemy_slim_slight_down_left"
s1.frequency = 1
s2.time = 1
score = 1
life = 1

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 1.05,0.9
p2.pos = 0.75,1.0
p3.pos = 1.05,1.1
s1.time = 160
s1.name = "enemy_slim_slight_down_left"
s1.frequency = 1
s2.time = 1
power = 1
life = 1

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 1.05,0.95
p2.pos = 0.75,1.05
p3.pos = 1.05,1.15
s1.time = 160
s1.name = "enemy_slim_slight_down_left"
s1.frequency = 1
s2.time = 1
score = 1
life = 1

[Section 2]

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
